tahun,bulan,minggu,kategori,jumlah_order,kategori_encoded
2018,8,31,signaling_and_security,4,62
2018,8,31,small_appliances,5,63
2018,8,31,small_appliances_home_oven_and_coffee,4,64
2018,8,31,sports_leisure,101,65
2018,8,31,stationery,42,66
2018,8,31,telephony,66,68
2018,8,31,toys,31,69
2018,8,31,watches_gifts,113,70
2018,8,32,agro_industry_and_commerce,4,0
2018,8,32,air_conditioning,3,1
2018,8,32,art,6,2
2018,8,32,audio,6,4
2018,8,32,auto,135,5
2018,8,32,baby,61,6
2018,8,32,bed_bath_table,193,7
2018,8,32,books_general_interest,13,8
2018,8,32,books_imported,1,9
2018,8,32,books_technical,11,10
2018,8,32,christmas_supplies,3,12
2018,8,32,cine_photo,1,13
2018,8,32,computers,6,14
2018,8,32,computers_accessories,128,15
2018,8,32,consoles_games,19,16
2018,8,32,construction_tools_construction,39,17
2018,8,32,construction_tools_lights,27,18
2018,8,32,construction_tools_safety,6,19
2018,8,32,cool_stuff,39,20
2018,8,32,costruction_tools_garden,8,21
2018,8,32,costruction_tools_tools,1,22
2018,8,32,diapers_and_hygiene,1,23
2018,8,32,drinks,8,24
2018,8,32,electronics,51,26
2018,8,32,fashio_female_clothing,1,27
2018,8,32,fashion_bags_accessories,31,28
2018,8,32,fashion_male_clothing,1,30
2018,8,32,fashion_shoes,1,31
2018,8,32,fashion_underwear_beach,1,33
2018,8,32,fixed_telephony,6,34
2018,8,32,food,27,36
2018,8,32,food_drink,8,37
2018,8,32,furniture_bedroom,3,38
2018,8,32,furniture_decor,143,39
2018,8,32,furniture_living_room,13,40
2018,8,32,garden_tools,52,42
2018,8,32,health_beauty,253,43
2018,8,32,home_appliances,19,44
2018,8,32,home_appliances_2,3,45
2018,8,32,home_confort,5,47
2018,8,32,home_construction,23,48
2018,8,32,housewares,171,49
2018,8,32,industry_commerce_and_business,4,50
2018,8,32,kitchen_dining_laundry_garden_furniture,1,51
2018,8,32,luggage_accessories,24,53
2018,8,32,market_place,2,54
2018,8,32,music,3,55
2018,8,32,musical_instruments,18,56
2018,8,32,office_furniture,15,57
2018,8,32,party_supplies,3,58
2018,8,32,perfumery,55,59
2018,8,32,pet_shop,64,60
2018,8,32,signaling_and_security,10,62
2018,8,32,small_appliances,9,63
2018,8,32,small_appliances_home_oven_and_coffee,2,64
2018,8,32,sports_leisure,126,65
2018,8,32,stationery,52,66
2018,8,32,telephony,105,68
2018,8,32,toys,52,69
2018,8,32,watches_gifts,121,70
2018,8,33,agro_industry_and_commerce,1,0
2018,8,33,air_conditioning,4,1
2018,8,33,art,2,2
2018,8,33,arts_and_craftmanship,3,3
2018,8,33,audio,6,4
2018,8,33,auto,103,5
2018,8,33,baby,48,6
2018,8,33,bed_bath_table,211,7
2018,8,33,books_general_interest,7,8
2018,8,33,books_technical,8,10
2018,8,33,christmas_supplies,5,12
2018,8,33,cine_photo,3,13
2018,8,33,computers,1,14
2018,8,33,computers_accessories,123,15
2018,8,33,consoles_games,20,16
2018,8,33,construction_tools_construction,58,17
2018,8,33,construction_tools_lights,12,18
2018,8,33,construction_tools_safety,8,19
2018,8,33,cool_stuff,29,20
2018,8,33,costruction_tools_garden,4,21
2018,8,33,costruction_tools_tools,6,22
2018,8,33,diapers_and_hygiene,1,23
2018,8,33,drinks,9,24
2018,8,33,electronics,27,26
2018,8,33,fashion_bags_accessories,36,28
2018,8,33,fashion_male_clothing,1,30
2018,8,33,fashion_shoes,1,31
2018,8,33,fashion_sport,1,32
2018,8,33,fixed_telephony,1,34
2018,8,33,food,38,36
2018,8,33,food_drink,3,37
2018,8,33,furniture_bedroom,5,38
2018,8,33,furniture_decor,124,39
2018,8,33,furniture_living_room,9,40
2018,8,33,garden_tools,41,42
2018,8,33,health_beauty,235,43
2018,8,33,home_appliances,25,44
2018,8,33,home_appliances_2,6,45
2018,8,33,home_confort,5,47
2018,8,33,home_construction,10,48
2018,8,33,housewares,192,49
2018,8,33,industry_commerce_and_business,2,50
2018,8,33,kitchen_dining_laundry_garden_furniture,7,51
2018,8,33,luggage_accessories,18,53
2018,8,33,market_place,3,54
2018,8,33,music,2,55
2018,8,33,musical_instruments,8,56
2018,8,33,office_furniture,5,57
2018,8,33,party_supplies,4,58
2018,8,33,perfumery,51,59
2018,8,33,pet_shop,58,60
2018,8,33,signaling_and_security,5,62
2018,8,33,small_appliances,6,63
2018,8,33,small_appliances_home_oven_and_coffee,7,64
2018,8,33,sports_leisure,149,65
2018,8,33,stationery,45,66
2018,8,33,telephony,62,68
2018,8,33,toys,45,69
2018,8,33,watches_gifts,112,70
2018,8,34,agro_industry_and_commerce,6,0
2018,8,34,air_conditioning,5,1
2018,8,34,art,1,2
2018,8,34,arts_and_craftmanship,4,3
2018,8,34,audio,10,4
2018,8,34,auto,59,5
2018,8,34,baby,33,6
2018,8,34,bed_bath_table,104,7
2018,8,34,books_general_interest,7,8
2018,8,34,books_technical,5,10
2018,8,34,cine_photo,4,13
2018,8,34,computers,5,14
2018,8,34,computers_accessories,58,15
2018,8,34,consoles_games,12,16
2018,8,34,construction_tools_construction,37,17
2018,8,34,construction_tools_lights,11,18
2018,8,34,construction_tools_safety,6,19
2018,8,34,cool_stuff,19,20
2018,8,34,costruction_tools_garden,1,21
2018,8,34,costruction_tools_tools,3,22
2018,8,34,diapers_and_hygiene,1,23
2018,8,34,drinks,2,24
2018,8,34,dvds_blu_ray,1,25
2018,8,34,electronics,16,26
2018,8,34,fashio_female_clothing,2,27
2018,8,34,fashion_bags_accessories,22,28
2018,8,34,fashion_shoes,1,31
2018,8,34,food,30,36
2018,8,34,food_drink,6,37
2018,8,34,furniture_bedroom,2,38
2018,8,34,furniture_decor,60,39
2018,8,34,furniture_living_room,6,40
2018,8,34,garden_tools,18,42
2018,8,34,health_beauty,146,43
2018,8,34,home_appliances,9,44
2018,8,34,home_appliances_2,1,45
2018,8,34,home_confort,1,47
2018,8,34,home_construction,3,48
2018,8,34,housewares,108,49
2018,8,34,industry_commerce_and_business,4,50
2018,8,34,kitchen_dining_laundry_garden_furniture,3,51
2018,8,34,luggage_accessories,9,53
2018,8,34,market_place,2,54
2018,8,34,musical_instruments,5,56
2018,8,34,office_furniture,1,57
2018,8,34,party_supplies,2,58
2018,8,34,perfumery,58,59
2018,8,34,pet_shop,29,60
2018,8,34,signaling_and_security,3,62
2018,8,34,small_appliances,3,63
2018,8,34,small_appliances_home_oven_and_coffee,4,64
2018,8,34,sports_leisure,79,65
2018,8,34,stationery,29,66
2018,8,34,telephony,35,68
2018,8,34,toys,32,69
2018,8,34,watches_gifts,60,70
2018,8,35,art,1,2
2018,8,35,audio,1,4
2018,8,35,auto,6,5
2018,8,35,baby,3,6
2018,8,35,bed_bath_table,12,7
2018,8,35,books_general_interest,1,8
2018,8,35,computers_accessories,6,15
2018,8,35,consoles_games,2,16
2018,8,35,construction_tools_construction,1,17
2018,8,35,construction_tools_lights,1,18
2018,8,35,cool_stuff,3,20
2018,8,35,costruction_tools_garden,2,21
2018,8,35,drinks,1,24
2018,8,35,fashion_bags_accessories,2,28
2018,8,35,food,7,36
2018,8,35,furniture_decor,2,39
2018,8,35,garden_tools,2,42
2018,8,35,health_beauty,20,43
2018,8,35,housewares,21,49
2018,8,35,kitchen_dining_laundry_garden_furniture,2,51
2018,8,35,luggage_accessories,1,53
2018,8,35,office_furniture,1,57
2018,8,35,party_supplies,1,58
2018,8,35,perfumery,1,59
2018,8,35,sports_leisure,16,65
2018,8,35,stationery,1,66
2018,8,35,telephony,3,68
2018,8,35,toys,5,69
2018,8,35,watches_gifts,5,70
